Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
32.6250000000,261,-55975.7617187500,-38199.7656250000,-50945.5859375000,-1692.1494140625,-79353.1640625000,-44117.0156250000,-73221.4062500000,-34422.4492187500,-102070.0390625000,-98777.7500000000,-63790.4882812500,-57791.3867187500,-79696.2578125000,-51423.6914062500,-65760.9609375000,-67414.0625000000,,,
32.6289062500,261,-55975.9921875000,-38204.4023437500,-50948.0312500000,-1694.2788085938,-79357.3281250000,-44115.8476562500,-73192.0703125000,-34419.4453125000,-102070.0390625000,-98770.0625000000,-63787.6054687500,-57788.1171875000,-79694.5234375000,-51418.4960937500,-65756.3593750000,-67408.1406250000,,,
32.6328125000,261,-55989.6328125000,-38221.2304687500,-50958.5703125000,-1706.8967285156,-79361.1640625000,-44120.7968750000,-73168.9375000000,-34426.5039062500,-102070.0390625000,-98773.7890625000,-63796.6562500000,-57800.2109375000,-79702.3828125000,-51424.3867187500,-65766.2656250000,-67426.1093750000,,,
32.6367187500,261,-55998.6601562500,-38226.3281250000,-50965.6875000000,-1713.2968750000,-79374.2421875000,-44131.0937500000,-73210.7421875000,-34440.3359375000,-102070.0390625000,-98784.9062500000,-63806.9765625000,-57811.7460937500,-79711.1406250000,-51432.3671875000,-65773.5468750000,-67432.7187500000,,,
32.6406250000,261,-55991.0078125000,-38215.1601562500,-50960.3203125000,-1705.6555175781,-79372.8906250000,-44131.7500000000,-73241.6875000000,-34442.3554687500,-102070.0390625000,-98784.0390625000,-63803.3398437500,-57808.6406250000,-79709.1562500000,-51426.0039062500,-65766.7031250000,-67422.5312500000,,,
32.6445312500,261,-55978.5117187500,-38197.9296875000,-50948.2148437500,-1692.1981201172,-79358.7734375000,-44121.6367187500,-73221.4375000000,-34429.5078125000,-102070.0390625000,-98772.3750000000,-63792.6562500000,-57798.4570312500,-79695.7031250000,-51410.4648437500,-65750.6171875000,-67405.4375000000,,,
32.6484375000,261,-55969.0937500000,-38193.5468750000,-50940.6210937500,-1685.3476562500,-79338.7578125000,-44107.8632812500,-73194.3671875000,-34422.0742187500,-102070.0390625000,-98756.9921875000,-63783.9687500000,-57792.3984375000,-79689.8125000000,-51399.8437500000,-65742.3437500000,-67402.5937500000,,,
32.6523437500,261,-55977.2812500000,-38207.3593750000,-50948.8710937500,-1692.8795166016,-79345.4765625000,-44103.5195312500,-73181.7578125000,-34427.4257812500,-102070.0390625000,-98752.8671875000,-63789.2109375000,-57798.6523437500,-79693.0859375000,-51399.5390625000,-65746.8828125000,-67408.0703125000,,,
32.6562500000,261,-55985.6171875000,-38215.2812500000,-50957.3164062500,-1700.5938720703,-79349.7578125000,-44107.5742187500,-73189.1015625000,-34433.6953125000,-102070.0390625000,-98760.2812500000,-63793.6171875000,-57804.9570312500,-79697.0625000000,-51406.1328125000,-65753.4687500000,-67411.2656250000,,,
32.6601562500,261,-55981.5429687500,-38208.6132812500,-50952.5117187500,-1698.4887695313,-79352.4140625000,-44110.4570312500,-73224.2968750000,-34436.0039062500,-102070.0390625000,-98765.4843750000,-63791.8281250000,-57802.5468750000,-79696.0546875000,-51405.7812500000,-65751.6562500000,-67406.9843750000,,,
32.6640625000,261,-55973.4492187500,-38200.6054687500,-50944.6250000000,-1691.3707275391,-79349.4062500000,-44109.9335937500,-73231.8515625000,-34429.7031250000,-102070.0390625000,-98763.8906250000,-63785.9609375000,-57794.9921875000,-79690.5078125000,-51403.2851562500,-65745.6406250000,-67400.4531250000,,,
32.6679687500,261,-55972.0273437500,-38200.2148437500,-50943.2148437500,-1691.7114257813,-79343.6171875000,-44107.5234375000,-73188.3828125000,-34422.9726562500,-102070.0390625000,-98760.7187500000,-63783.8437500000,-57792.4726562500,-79689.7734375000,-51405.5000000000,-65747.3437500000,-67405.3906250000,,,
32.6718750000,261,-55987.6875000000,-38218.6523437500,-50957.6093750000,-1706.3856201172,-79353.2890625000,-44115.3593750000,-73175.1406250000,-34430.8828125000,-102070.0390625000,-98770.1562500000,-63796.6093750000,-57804.3242187500,-79702.3593750000,-51420.9921875000,-65760.5000000000,-67424.8125000000,,,
32.6757812500,261,-56002.4570312500,-38233.3984375000,-50974.2656250000,-1720.0134277344,-79371.7734375000,-44130.6289062500,-73210.2343750000,-34446.9062500000,-102070.0390625000,-98786.8437500000,-63810.4570312500,-57816.1367187500,-79715.5000000000,-51438.2343750000,-65776.0390625000,-67437.7578125000,,,
32.6796875000,261,-55998.6484375000,-38223.6132812500,-50970.4804687500,-1715.4992675781,-79374.4843750000,-44130.5820312500,-73221.7578125000,-34446.5546875000,-102070.0390625000,-98793.0078125000,-63810.9179687500,-57814.4335937500,-79712.1171875000,-51436.7734375000,-65776.2187500000,-67433.2890625000,,,
32.6835937500,261,-55989.2070312500,-38210.4023437500,-50959.0078125000,-1705.0228271484,-79367.1328125000,-44131.1054687500,-73234.7109375000,-34442.7812500000,-102070.0390625000,-98787.6328125000,-63802.3750000000,-57806.7460937500,-79712.0312500000,-51431.5390625000,-65768.2421875000,-67423.6171875000,,,
32.6875000000,261,-55983.1953125000,-38206.8593750000,-50954.0429687500,-1699.5352783203,-79360.4062500000,-44124.1445312500,-73222.1718750000,-34438.0507812500,-102070.0390625000,-98779.2968750000,-63797.7421875000,-57802.2304687500,-79707.8437500000,-51424.2148437500,-65760.1328125000,-67420.8671875000,,,
32.6914062500,261,-55992.3945312500,-38218.0664062500,-50961.5625000000,-1705.5217285156,-79358.6562500000,-44120.2890625000,-73183.8437500000,-34437.0625000000,-102070.0390625000,-98777.5312500000,-63801.0976562500,-57807.2304687500,-79709.0937500000,-51429.4101562500,-65768.1171875000,-67428.7890625000,,,
32.6953125000,261,-56003.4062500000,-38227.2148437500,-50971.1015625000,-1715.6939697266,-79367.6250000000,-44126.8593750000,-73199.2968750000,-34444.2656250000,-102070.0390625000,-98784.5937500000,-63808.8007812500,-57815.3710937500,-79714.9531250000,-51437.9414062500,-65778.7265625000,-67436.3593750000,,,
32.6992187500,261,-55998.9648437500,-38221.7773437500,-50969.6914062500,-1711.9584960938,-79371.2968750000,-44130.3007812500,-73240.0312500000,-34448.0156250000,-102070.0390625000,-98790.0625000000,-63807.1210937500,-57812.1093750000,-79705.6406250000,-51434.2773437500,-65773.1875000000,-67427.2421875000,,,
32.7031250000,261,-55981.4687500000,-38203.2929687500,-50954.2148437500,-1697.6248779297,-79356.8046875000,-44120.2382812500,-73228.3281250000,-34434.5703125000,-102070.0390625000,-98777.5937500000,-63791.8632812500,-57797.3007812500,-79698.1562500000,-51422.8906250000,-65764.9062500000,-67414.0625000000,32780,32.7031250000,0.0000000000
32.7070312500,261,-55969.3476562500,-38193.6718750000,-50941.2304687500,-1687.2823486328,-79341.6171875000,-44108.3164062500,-73194.3203125000,-34419.4921875000,-102070.0390625000,-98765.8046875000,-63782.1054687500,-57785.2070312500,-79684.7109375000,-51413.0195312500,-65751.9062500000,-67402.7890625000,,,
32.7109375000,261,-55976.9414062500,-38204.9843750000,-50944.4179687500,-1694.4613037109,-79335.0234375000,-44106.7343750000,-73177.3671875000,-34423.5234375000,-102070.0390625000,-98766.0937500000,-63786.4257812500,-57789.7929687500,-79692.8750000000,-51419.9062500000,-65759.7578125000,-67414.7812500000,,,
32.7148437500,261,-55990.7265625000,-38221.4843750000,-50958.6679687500,-1707.9066162109,-79355.7734375000,-44117.3906250000,-73181.1796875000,-34434.3398437500,-102070.0390625000,-98777.8828125000,-63797.5234375000,-57802.3750000000,-79704.8281250000,-51430.3984375000,-65770.2812500000,-67422.6171875000,,,
32.7187500000,261,-55992.1132812500,-38220.2929687500,-50961.3085937500,-1710.4130859375,-79363.1093750000,-44125.5195312500,-73209.1718750000,-34438.6210937500,-102070.0390625000,-98783.2421875000,-63798.8125000000,-57805.7968750000,-79709.4843750000,-51433.4882812500,-65771.4843750000,-67419.6640625000,,,
32.7226562500,261,-55979.7539062500,-38203.7929687500,-50953.4101562500,-1699.6568603516,-79358.2031250000,-44123.2578125000,-73232.4609375000,-34432.1015625000,-102070.0390625000,-98779.3593750000,-63789.7968750000,-57796.0976562500,-79702.5000000000,-51424.1796875000,-65761.2890625000,-67406.1171875000,,,
32.7265625000,261,-55970.1406250000,-38195.9218750000,-50945.1835937500,-1688.8154296875,-79343.2500000000,-44112.3437500000,-73200.5234375000,-34417.7304687500,-102070.0390625000,-98765.5234375000,-63776.1796875000,-57784.5742187500,-79689.5781250000,-51411.4140625000,-65749.3046875000,-67393.5000000000,,,
32.7304687500,261,-55976.1367187500,-38206.9921875000,-50950.2226562500,-1692.9890136719,-79336.9140625000,-44104.5078125000,-73153.6328125000,-34410.8671875000,-102070.0390625000,-98760.3984375000,-63776.3007812500,-57785.1484375000,-79686.5859375000,-51411.8789062500,-65749.4765625000,-67398.0312500000,,,
32.7343750000,261,-55993.1601562500,-38223.7968750000,-50963.8398437500,-1707.5537109375,-79347.2031250000,-44113.3632812500,-73171.3125000000,-34422.8515625000,-102070.0390625000,-98766.8125000000,-63787.7617187500,-57798.4687500000,-79694.6562500000,-51424.3984375000,-65761.2578125000,-67412.2734375000,,,
32.7382812500,261,-55994.8281250000,-38222.2539062500,-50964.6171875000,-1707.3955078125,-79352.5000000000,-44117.7812500000,-73206.5234375000,-34429.8867187500,-102070.0390625000,-98771.6562500000,-63790.3203125000,-57801.2578125000,-79694.3593750000,-51426.3554687500,-65761.3046875000,-67408.6250000000,,,
32.7421875000,261,-55977.6601562500,-38201.5898437500,-50949.5781250000,-1693.0620117188,-79344.1171875000,-44110.5546875000,-73217.7265625000,-34423.1914062500,-102070.0390625000,-98761.9687500000,-63779.0625000000,-57790.5351562500,-79685.4921875000,-51415.2343750000,-65748.1250000000,-67392.0390625000,,,
32.7460937500,261,-55963.0585937500,-38187.4023437500,-50935.2304687500,-1681.7460937500,-79333.5078125000,-44099.2734375000,-73214.9921875000,-34417.6445312500,-102070.0390625000,-98750.2890625000,-63771.0703125000,-57784.0039062500,-79678.9453125000,-51403.2851562500,-65738.3437500000,-67383.2421875000,,,
32.7500000000,262,-55970.0078125000,-38197.5390625000,-50941.8398437500,-1688.4139404297,-79331.1171875000,-44097.8242187500,-73167.1953125000,-34417.7656250000,-102070.0390625000,-98749.6718750000,-63775.8632812500,-57791.1328125000,-79682.8046875000,-51405.1367187500,-65745.4453125000,-67394.6562500000,,,
32.7539062500,262,-55992.6992187500,-38220.9609375000,-50964.4101562500,-1707.6997070313,-79344.3671875000,-44109.0312500000,-73153.4609375000,-34431.5781250000,-102070.0390625000,-98762.4062500000,-63793.7500000000,-57810.1015625000,-79699.0234375000,-51422.1953125000,-65763.9453125000,-67413.1250000000,,,
32.7578125000,262,-55996.4843750000,-38222.0078125000,-50968.5585937500,-1710.3522949219,-79357.2812500000,-44118.2421875000,-73209.1406250000,-34442.5273437500,-102070.0390625000,-98772.6015625000,-63799.8710937500,-57814.6523437500,-79705.6406250000,-51426.4179687500,-65766.7187500000,-67413.0312500000,,,
32.7617187500,262,-55979.8125000000,-38205.4960937500,-50955.8789062500,-1693.9866943359,-79350.2500000000,-44111.6015625000,-73234.0234375000,-34435.7851562500,-102070.0390625000,-98765.3906250000,-63787.2148437500,-57800.5039062500,-79690.3593750000,-51413.4609375000,-65752.4062500000,-67394.4375000000,,,
32.7656250000,262,-55960.0273437500,-38187.0625000000,-50936.0468750000,-1677.1710205078,-79330.9375000000,-44097.1093750000,-73204.6015625000,-34420.0546875000,-102070.0390625000,-98750.3906250000,-63771.9687500000,-57786.0000000000,-79676.5468750000,-51399.0390625000,-65733.9140625000,-67374.9218750000,,,
32.7695312500,262,-55964.2382812500,-38194.3750000000,-50938.0312500000,-1681.1376953125,-79317.6171875000,-44087.2031250000,-73159.4687500000,-34411.5468750000,-102070.0390625000,-98744.0000000000,-63771.4453125000,-57785.9023437500,-79680.0859375000,-51400.3554687500,-65738.8671875000,-67387.1640625000,,,
32.7734375000,262,-55988.1132812500,-38219.1992187500,-50960.8828125000,-1702.0539550781,-79340.4375000000,-44094.9179687500,-73145.3046875000,-34422.8750000000,-102070.0390625000,-98756.7421875000,-63786.0976562500,-57802.0859375000,-79686.8671875000,-51413.7617187500,-65751.9609375000,-67404.3671875000,,,
32.7773437500,262,-55994.5859375000,-38223.2500000000,-50964.5195312500,-1708.3446044922,-79348.2890625000,-44109.9687500000,-73188.2968750000,-34434.1796875000,-102070.0390625000,-98764.9296875000,-63791.3515625000,-57807.0742187500,-79698.6328125000,-51422.3789062500,-65763.0312500000,-67408.9296875000,,,
32.7812500000,262,-55976.9921875000,-38204.5234375000,-50948.1171875000,-1694.4978027344,-79334.3828125000,-44102.8750000000,-73231.2812500000,-34430.0429687500,-102070.0390625000,-98759.8515625000,-63777.5781250000,-57792.3359375000,-79689.1640625000,-51409.2617187500,-65749.8437500000,-67391.4062500000,,,
32.7851562500,262,-55956.2304687500,-38187.3554687500,-50932.0820312500,-1677.9984130859,-79326.8828125000,-44095.6601562500,-73226.3906250000,-34418.0234375000,-102070.0390625000,-98749.5078125000,-63763.9257812500,-57778.0273437500,-79677.9843750000,-51394.4296875000,-65735.3359375000,-67379.7421875000,,,
32.7890625000,262,-55957.3515625000,-38191.4804687500,-50934.3203125000,-1679.5924072266,-79320.9140625000,-44093.7148437500,-73156.2578125000,-34409.3085937500,-102070.0390625000,-98748.6953125000,-63764.4609375000,-57779.6718750000,-79679.0703125000,-51397.8007812500,-65740.8125000000,-67390.5937500000,,,
32.7929687500,262,-55988.4296875000,-38220.7421875000,-50965.6289062500,-1704.3049316406,-79341.1093750000,-44113.2187500000,-73142.2031250000,-34422.1718750000,-102070.0390625000,-98770.2656250000,-63786.8281250000,-57802.7304687500,-79699.4609375000,-51422.1093750000,-65765.2968750000,-67422.1171875000,,,
32.7968750000,262,-56008.6757812500,-38233.7500000000,-50982.2500000000,-1718.7358398438,-79364.2500000000,-44132.4179687500,-73199.2578125000,-34440.6523437500,-102070.0390625000,-98790.8671875000,-63802.7304687500,-57815.3242187500,-79715.8750000000,-51437.3789062500,-65777.8750000000,-67431.8515625000,,,
32.8007812500,262,-55991.6289062500,-38212.6171875000,-50966.1015625000,-1703.0881347656,-79347.5859375000,-44124.3632812500,-73219.1015625000,-34432.0156250000,-102070.0390625000,-98788.9609375000,-63792.5195312500,-57803.3750000000,-79707.5546875000,-51427.0625000000,-65763.8984375000,-67413.2890625000,,,
32.8046875000,262,-55961.4531250000,-38185.0664062500,-50940.6328125000,-1679.4707031250,-79339.8593750000,-44107.3398437500,-73210.8046875000,-34416.2929687500,-102070.0390625000,-98770.2421875000,-63772.3945312500,-57783.2968750000,-79689.8125000000,-51405.4765625000,-65743.2500000000,-67393.1015625000,33032:32779,32.8046875000:32.8046875000,0.0000000000:0.0000000000
32.8085937500,262,-55953.3710937500,-38180.1289062500,-50931.2890625000,-1673.1678466797,-79331.1328125000,-44099.7734375000,-73157.1953125000,-34402.1914062500,-102070.0390625000,-98759.8437500000,-63768.4179687500,-57782.0664062500,-79685.4218750000,-51403.2382812500,-65739.5859375000,-67396.9296875000,,,
32.8125000000,262,-55984.4257812500,-38213.5898437500,-50959.8476562500,-1701.4577636719,-79340.9843750000,-44111.4648437500,-73108.8984375000,-34412.9492187500,-102070.0390625000,-98775.9843750000,-63791.6328125000,-57807.0976562500,-79706.1640625000,-51426.1992187500,-65762.0546875000,-67426.7578125000,,,
32.8164062500,262,-56010.3164062500,-38236.4140625000,-50984.8515625000,-1724.8197021484,-79376.7343750000,-44138.1132812500,-73173.9609375000,-34437.6367187500,-102070.0390625000,-98795.9453125000,-63811.5859375000,-57827.1601562500,-79728.4218750000,-51445.4960937500,-65778.8281250000,-67441.7109375000,,,
32.8203125000,262,-55998.4765625000,-38222.2265625000,-50972.7070312500,-1712.1652832031,-79376.6484375000,-44138.5390625000,-73241.4296875000,-34440.7382812500,-102070.0390625000,-98793.2656250000,-63804.8085937500,-57816.9648437500,-79723.7109375000,-51434.6562500000,-65765.3281250000,-67422.6093750000,,,
32.8242187500,262,-55970.9921875000,-38194.5937500000,-50946.1718750000,-1686.7834472656,-79355.1484375000,-44117.2812500000,-73226.3281250000,-34421.5625000000,-102070.0390625000,-98768.2343750000,-63780.6953125000,-57791.9843750000,-79705.3046875000,-51410.9414062500,-65739.9218750000,-67394.5859375000,,,
32.8281250000,262,-55961.8046875000,-38187.7812500000,-50939.0664062500,-1678.2661132813,-79337.7734375000,-44101.1835937500,-73171.8828125000,-34408.1289062500,-102070.0390625000,-98753.6093750000,-63771.2656250000,-57784.2109375000,-79695.1406250000,-51402.0820312500,-65732.6015625000,-67392.9687500000,,,
32.8320312500,262,-55990.9843750000,-38216.6289062500,-50964.0703125000,-1700.9466552734,-79352.5234375000,-44114.2031250000,-73147.5078125000,-34419.1289062500,-102070.0390625000,-98765.1484375000,-63790.3203125000,-57803.9453125000,-79709.3671875000,-51422.9257812500,-65752.2656250000,-67422.1171875000,,,
32.8359375000,262,-56016.7656250000,-38238.0351562500,-50987.3828125000,-1724.0288085938,-79374.8515625000,-44135.3750000000,-73197.8828125000,-34443.6601562500,-102070.0390625000,-98786.9375000000,-63811.9296875000,-57825.7734375000,-79726.1328125000,-51444.0625000000,-65769.8203125000,-67439.4843750000,,,
32.8398437500,262,-56003.8828125000,-38222.7500000000,-50974.4726562500,-1714.7204589844,-79374.6796875000,-44139.3164062500,-73269.6640625000,-34452.2734375000,-102070.0390625000,-98790.7109375000,-63808.3398437500,-57820.4218750000,-79724.8671875000,-51439.2070312500,-65765.9062500000,-67427.9375000000,,,
32.8437500000,262,-55973.2421875000,-38193.8164062500,-50949.0898437500,-1689.5577392578,-79357.0625000000,-44127.0273437500,-73294.9296875000,-34441.3593750000,-102070.0390625000,-98776.6171875000,-63792.0468750000,-57802.1953125000,-79709.2812500000,-51420.6757812500,-65747.7734375000,-67407.3281250000,,,
32.8476562500,262,-55957.8632812500,-38181.6367187500,-50935.0859375000,-1677.4995117188,-79339.2265625000,-44112.4531250000,-73232.1718750000,-34425.4921875000,-102070.0390625000,-98763.0937500000,-63780.7929687500,-57792.4843750000,-79699.7656250000,-51411.0390625000,-65739.4765625000,-67402.3359375000,,,
32.8515625000,262,-55980.8242187500,-38203.1250000000,-50954.2500000000,-1695.1549072266,-79347.4140625000,-44120.1523437500,-73168.3671875000,-34429.7617187500,-102070.0390625000,-98772.1562500000,-63798.5195312500,-57812.4648437500,-79712.9687500000,-51427.3046875000,-65758.2734375000,-67427.5859375000,,,
32.8554687500,262,-56008.0429687500,-38229.2500000000,-50983.2695312500,-1717.7624511719,-79372.9609375000,-44139.6093750000,-73213.7734375000,-34452.6992187500,-102070.0390625000,-98790.1015625000,-63819.8242187500,-57833.1835937500,-79731.5859375000,-51448.6484375000,-65776.7187500000,-67446.0781250000,,,
32.8593750000,262,-55997.1875000000,-38216.2031250000,-50972.1835937500,-1708.1986083984,-79371.2109375000,-44134.0859375000,-73251.9296875000,-34452.6250000000,-102070.0390625000,-98784.2031250000,-63809.2773437500,-57821.8203125000,-79723.6406250000,-51435.7265625000,-65763.0781250000,-67423.4609375000,,,
32.8632812500,262,-55966.1015625000,-38183.9726562500,-50941.1445312500,-1680.5900878906,-79344.0546875000,-44109.5312500000,-73240.0312500000,-34430.1406250000,-102070.0390625000,-98762.2421875000,-63782.4843750000,-57796.8750000000,-79694.3828125000,-51409.8828125000,-65734.3671875000,-67389.7812500000,,,
32.8671875000,262,-55950.3671875000,-38168.9570312500,-50925.9960937500,-1663.6405029297,-79322.7109375000,-44089.3085937500,-73192.0546875000,-34412.1679687500,-102070.0390625000,-98744.0390625000,-63766.8945312500,-57783.3945312500,-79682.3906250000,-51401.0351562500,-65728.0703125000,-67384.3671875000,,,
32.8710937500,262,-55968.9335937500,-38187.8789062500,-50939.8320312500,-1675.4432373047,-79323.6875000000,-44087.2031250000,-73110.7109375000,-34407.7773437500,-102070.0390625000,-98747.2812500000,-63773.4414062500,-57792.0585937500,-79686.1406250000,-51414.3945312500,-65744.0390625000,-67403.6953125000,,,
32.8750000000,263,-55994.1835937500,-38211.4218750000,-50962.2695312500,-1696.7122802734,-79340.0234375000,-44104.7734375000,-73121.3984375000,-34420.9414062500,-102070.0390625000,-98765.5937500000,-63789.3320312500,-57810.6015625000,-79697.7109375000,-51436.0898437500,-65765.3906250000,-67422.0937500000,,,
32.8789062500,263,-55984.7890625000,-38203.2812500000,-50954.8593750000,-1690.6406250000,-79345.0546875000,-44107.8398437500,-73198.0937500000,-34427.9375000000,-102070.0390625000,-98768.6406250000,-63786.0585937500,-57805.4648437500,-79697.2968750000,-51434.0234375000,-65760.2187500000,-67411.2890625000,,,
32.8828125000,263,-55957.6445312500,-38174.3359375000,-50926.2539062500,-1666.1348876953,-79324.7578125000,-44092.6679687500,-73211.0703125000,-34411.7539062500,-102070.0390625000,-98753.3671875000,-63763.8164062500,-57783.5507812500,-79679.8125000000,-51414.1289062500,-65739.9843750000,-67383.8046875000,,,
32.8867187500,263,-55940.7773437500,-38158.7500000000,-50908.0390625000,-1649.7084960938,-79305.7343750000,-44077.2734375000,-73162.8437500000,-34391.5937500000,-102070.0390625000,-98735.1015625000,-63748.4023437500,-57768.1015625000,-79665.8750000000,-51399.5156250000,-65727.9296875000,-67371.9687500000,,,
32.8906250000,263,-55959.1875000000,-38177.5351562500,-50923.8789062500,-1664.3583984375,-79313.3828125000,-44080.7773437500,-73111.5859375000,-34391.1562500000,-102070.0390625000,-98741.0390625000,-63759.2070312500,-57779.6835937500,-79673.9296875000,-51413.3359375000,-65743.6718750000,-67394.4296875000,,,
32.8945312500,263,-55986.6132812500,-38205.6328125000,-50953.4726562500,-1688.8154296875,-79338.7578125000,-44101.8398437500,-73128.7343750000,-34412.0468750000,-102070.0390625000,-98762.3203125000,-63782.8828125000,-57801.7812500000,-79694.8281250000,-51436.1757812500,-65765.4296875000,-67418.9062500000,,,
32.8984375000,263,-55988.2070312500,-38204.6562500000,-50957.6796875000,-1691.0421142578,-79354.5390625000,-44113.7656250000,-73190.9218750000,-34425.1875000000,-102070.0390625000,-98775.0781250000,-63788.7382812500,-57804.5312500000,-79699.2500000000,-51439.7656250000,-65767.2265625000,-67414.3671875000,,,
32.9023437500,263,-55964.4218750000,-38180.4570312500,-50936.1562500000,-1668.2763671875,-79336.6406250000,-44102.4257812500,-73227.5234375000,-34415.1992187500,-102070.0390625000,-98763.5390625000,-63771.7031250000,-57784.6601562500,-79681.9609375000,-51418.4960937500,-65745.5078125000,-67386.9687500000,,,
32.9062500000,263,-55942.0078125000,-38158.1875000000,-50912.4179687500,-1645.5958251953,-79323.8203125000,-44086.6796875000,-73195.0703125000,-34397.5195312500,-102070.0390625000,-98742.0781250000,-63752.6953125000,-57763.9765625000,-79668.5156250000,-51400.1718750000,-65731.7343750000,-67372.3671875000,,,
32.9101562500,263,-55955.3554687500,-38174.8359375000,-50925.8398437500,-1657.6540527344,-79322.4921875000,-44085.2695312500,-73113.6328125000,-34393.7851562500,-102070.0390625000,-98742.5156250000,-63760.1796875000,-57772.9062500000,-79673.7968750000,-51408.9218750000,-65744.5625000000,-67389.7265625000,,,
32.9140625000,263,-55991.2265625000,-38211.7890625000,-50962.0273437500,-1690.7380371094,-79346.8984375000,-44106.5742187500,-73134.4296875000,-34416.6601562500,-102070.0390625000,-98761.9843750000,-63785.5742187500,-57796.4882812500,-79696.9062500000,-51431.1015625000,-65769.8906250000,-67417.0468750000,,,
32.9179687500,263,-55994.8632812500,-38212.7851562500,-50967.6210937500,-1695.8605957031,-79356.5468750000,-44114.7148437500,-73211.3125000000,-34430.6171875000,-102070.0390625000,-98768.6875000000,-63788.9921875000,-57798.0078125000,-79694.7734375000,-51428.5703125000,-65764.1484375000,-67410.1093750000,,,
32.9218750000,263,-55969.2148437500,-38184.4843750000,-50942.6562500000,-1674.7131347656,-79337.0234375000,-44098.5937500000,-73229.2500000000,-34416.5234375000,-102070.0390625000,-98752.0156250000,-63767.6132812500,-57777.1289062500,-79687.5156250000,-51410.2851562500,-65747.8203125000,-67381.3125000000,,,
32.9257812500,263,-55943.7500000000,-38161.3398437500,-50919.5742187500,-1651.9838867188,-79313.8515625000,-44077.9804687500,-73213.3593750000,-34398.8085937500,-102070.0390625000,-98729.6328125000,-63748.4492187500,-57758.9609375000,-79670.5468750000,-51390.4023437500,-65728.6484375000,-67361.3437500000,,,
32.9296875000,263,-55953.3007812500,-38170.0781250000,-50929.3554687500,-1657.8608398438,-79309.8593750000,-44071.4570312500,-73147.4687500000,-34393.7578125000,-102070.0390625000,-98728.0000000000,-63753.9375000000,-57767.8945312500,-79671.7812500000,-51394.6367187500,-65734.7187500000,-67374.9218750000,,,
32.9335937500,263,-55990.2148437500,-38205.1679687500,-50964.9335937500,-1688.8398437500,-79333.2109375000,-44095.5273437500,-73135.0703125000,-34415.8203125000,-102070.0390625000,-98748.9843750000,-63780.4140625000,-57797.0234375000,-79696.7812500000,-51422.4257812500,-65764.8906250000,-67410.5703125000,,,
32.9375000000,263,-55999.2460937500,-38211.0585937500,-50975.5195312500,-1696.6027832031,-79350.5000000000,-44108.7656250000,-73210.9296875000,-34433.5976562500,-102070.0390625000,-98763.7578125000,-63790.8789062500,-57807.0625000000,-79708.9531250000,-51429.2148437500,-65771.3203125000,-67412.4843750000,,,
32.9414062500,263,-55972.1835937500,-38185.7734375000,-50950.7695312500,-1673.4963378906,-79339.8203125000,-44098.8476562500,-73251.2109375000,-34426.5859375000,-102070.0390625000,-98750.7187500000,-63774.0156250000,-57788.8710937500,-79693.9453125000,-51408.7148437500,-65751.0000000000,-67388.4921875000,,,
32.9453125000,263,-55943.5039062500,-38159.4062500000,-50921.4843750000,-1651.1685791016,-79314.5078125000,-44075.0585937500,-73206.9609375000,-34405.6093750000,-102070.0390625000,-98727.8750000000,-63754.2421875000,-57767.1757812500,-79673.7109375000,-51383.5273437500,-65727.5859375000,-67365.1015625000,,,
32.9492187500,263,-55944.9414062500,-38161.4609375000,-50919.1718750000,-1654.3078613281,-79309.5703125000,-44066.6992187500,-73134.5625000000,-34397.9570312500,-102070.0390625000,-98724.0234375000,-63757.9179687500,-57772.3945312500,-79675.9296875000,-51383.9023437500,-65729.3281250000,-67377.7187500000,,,
32.9531250000,263,-55981.5156250000,-38198.1367187500,-50954.6757812500,-1685.2138671875,-79338.0781250000,-44087.4726562500,-73121.9843750000,-34421.4179687500,-102070.0390625000,-98746.7890625000,-63787.6523437500,-57804.9453125000,-79702.8906250000,-51411.1835937500,-65755.8125000000,-67412.7890625000,,,
32.9570312500,263,-55998.2851562500,-38211.4726562500,-50972.3789062500,-1702.2486572266,-79361.4296875000,-44108.0351562500,-73173.0000000000,-34443.8554687500,-102070.0390625000,-98767.7656250000,-63803.0703125000,-57819.3750000000,-79720.3437500000,-51425.9296875000,-65767.5937500000,-67421.9140625000,,,
32.9609375000,263,-55976.6875000000,-38189.2773437500,-50952.8164062500,-1685.8465576172,-79355.8437500000,-44099.1289062500,-73216.8125000000,-34437.0390625000,-102070.0390625000,-98761.9062500000,-63790.7929687500,-57804.1523437500,-79710.1718750000,-51412.4609375000,-65751.6171875000,-67401.7187500000,,,
32.9648437500,263,-55948.7109375000,-38162.8242187500,-50926.9335937500,-1660.6594238281,-79332.6875000000,-44085.1367187500,-73217.6953125000,-34417.2421875000,-102070.0390625000,-98743.2421875000,-63768.3554687500,-57779.0507812500,-79693.7187500000,-51390.6679687500,-65731.2031250000,-67379.3906250000,,,
